RestaurantID,RestaurantName,CuisineType,Segment,Subregion,GrowthFactor,AOV,MonthlyOrders,InStoreShare,UE_share,DD_share,SD_share,InStoreOrdersCount,UberEatsOrdersCount,DoorDashOrdersCount,SelfDeliveryOrdersCount,InStoreRevenue,UberEatsRevenue,DoorDashRevenue,SelfDeliveryRevenue,COGSRate,OPEXRate,CommissionRate,DeliveryRadiusKM,DeliveryCostOrder,SD_DeliveryTotalCost,InStoreNetProfit,UberEatsNetProfit,DoorDashNetProfit,SelfDeliveryNetProfit,InStore_NetProfitPerOrder,InStore_MarginPct,UberEats_NetProfitPerOrder,UberEats_MarginPct,DoorDash_NetProfitPerOrder,DoorDash_MarginPct,SelfDelivery_NetProfitPerOrder,SelfDelivery_MarginPct,TotalRevenue,TotalNetProfit,BlendedMarginPct
SKY-1088,Restaurant 89,Mexican,QSR,South Auckland,1.007438048938722,37.57539941434811,2784,0.4595767960164492,0.32620349472950133,0.19815176493202666,0.016067944322022788,1279,908,552,45,49409.251648743884,36364.02040194578,21760.96617641564,1777.2515940031708,0.2674543941326622,0.4385015004565475,0.29387783589235533,5.3445422909204865,4.850138984175018,218.25625428787583,14528.499200071514,6.046228160592542,-188.23378403871973,304.3341007606877,11.359264425388204,29.404410541079034,0.006658841586555663,0.01662695184350138,-0.3410032319542024,-0.865006555833564,6.762980016904171,17.12386146044693,109311.4898211085,14650.645744954074,13.402658557604779
SKY-1089,Restaurant 90,Sushi,Cafe,CBD,1.023531725524649,35.02948897420385,3247,0.5321071464154685,0.22810067416508537,0.09071492972583955,0.14907724969360656,1728,741,295,483,59869.273760562064,25570.410370381345,10945.494886966777,16682.088567114606,0.2839212722879933,0.3323190633278345,0.2643184156706824,6.836809576251774,2.231625316700466,1077.8750279663252,22975.41240527742,3054.1617447547146,1220.55070106879,5324.037681776611,13.295956253054063,38.375966438417215,4.12167576889975,11.94412487134897,4.1374600036230165,11.151169624336921,11.022852343222796,31.914694975735138,113067.26758502479,32574.162532877537,28.80954252156335
SKY-1090,Restaurant 91,Seafood,Cafe,South Auckland,1.0441667422274943,42.0697910551586,2946,0.5063631473175066,0.2753429038886009,0.19957038097726534,0.018723567816627106,1492,811,588,55,63007.95738050037,36116.974919375214,25572.41335346788,2377.5487154392845,0.23870771261163065,0.36735714758860283,0.2588698492617131,5.3784765326033925,3.804918518693884,209.27051852816362,24821.048499185148,4878.149710841005,3255.3476356432247,727.3294670691663,16.63609148738951,39.39351397997666,6.014981147769427,13.50652905380535,5.5363055027946,12.72991950602021,13.224172128530297,30.591569474309686,127074.89436878276,33681.87531273854,26.505530836791973
SKY-1091,Restaurant 92,Sushi,QSR,North Shore,1.0016643853119014,32.48030334424577,4267,0.20367207017858144,0.26120545576673737,0.36029958122733036,0.1748228928273508,869,1115,1537,746,28171.606905199427,37807.52399386223,54297.535084883064,24476.37331006737,0.23600767052369404,0.25930824529423047,0.28881801422280684,3.5270320850989787,4.062463004681995,3030.5974014927688,14217.761630888008,8161.361619445795,11250.532319436943,9322.23864659718,16.361060564888387,50.46840841820755,7.3196068335836735,21.58660699592687,7.3197998174606,20.720152953258452,12.496298453883618,38.0866827307412,144753.0392940121,42951.894216367924,29.67253359642908
SKY-1092,Restaurant 93,Sushi,QSR,CBD,1.0237355418346041,31.94304923181492,3123,0.41462089639594474,0.21478906376228699,0.15903697372026204,0.21155306612150618,1295,671,497,660,42274.02166248308,24499.398372112333,17740.123252639423,22659.103514229497,0.26301741166166004,0.4192933241586217,0.2967279137423053,9.76790934413867,3.6046478322206474,2379.0675692656273,13430.002835871719,513.5404747836318,213.93724743286148,4819.486353142011,10.370658560518702,31.768926417971826,0.76533602799349,2.0961350437412984,0.4304572382954959,1.2059513025143798,7.302252050215167,21.269536767487125,107172.64680146435,18976.96691123022,17.706912610252836
SKY-1093,Restaurant 94,Cafe Fare,QSR,CBD,1.0473194827621966,37.81612571154687,2551,0.37643695788721376,0.2897035416165204,0.14735277438837394,0.18650672610789193,960,739,376,476,35381.287948499055,28278.364247131438,14807.876611563945,19568.810391310308,0.30388142263012524,0.5058606857427308,0.26411706001965585,9.82108453312703,1.9390036580756798,922.9657412440235,6731.56924813431,-2088.616466793667,-1211.027837262442,2800.154865458023,7.012051300139906,19.025789162714403,-2.8262739740103746,-7.385916839251183,-3.220818716123516,-8.178268019310153,5.882678288777359,14.30927485863655,98036.33919850475,6232.079809536224,6.356907918519336
SKY-1094,Restaurant 95,Sushi,Cafe,Manukau,0.995223612777311,38.13055946863884,2244,0.2755255877580689,0.32477913402250885,0.0973676916315301,0.30232758658789216,618,729,218,679,22804.320063835494,28418.332699718772,8972.537355782573,28020.296248188617,0.24687325471109292,0.4204857760959854,0.27322431102482087,14.952774654499109,4.307758805254198,2924.9682287676005,7585.651127819829,1688.5223597265522,459.5727248537037,6395.730272302648,12.274516388057975,33.26409691929217,2.316217228705833,5.941665816810082,2.1081317653839617,5.121992883735621,9.419337661712294,22.825348510425197,88215.48636752546,16129.476484702733,18.28417792484159
SKY-1095,Restaurant 96,Asian Fusion,QSR,East Auckland,1.0007839618973124,35.17001884094959,3366,0.3378132354606266,0.31672847128642445,0.2141238159729065,0.13133447728004247,1137,1066,721,442,40257.38953928157,42155.104826253635,26635.99411749725,15697.354345015834,0.29478884205127054,0.4723259417283113,0.23872839081066688,6.660815710758541,4.129324931315414,1825.161619641413,9375.350867325187,-246.3196373700375,-346.4018044127505,1830.5201410861196,8.2456911761875,23.288521622041813,-0.23106907820829034,-0.5843174590248745,-0.48044633066955683,-1.3005026314568764,4.141448283000271,11.66132904216015,124745.84282804829,10613.14956662852,8.507818237484562
SKY-1096,Restaurant 97,Asian Fusion,Cafe,East Auckland,1.0136459009030874,38.05873793183423,2451,0.4528081040129936,0.305580143907745,0.15969281483604283,0.08191893724321853,1110,749,391,201,43006.82844340839,32333.509623446196,15991.376721193974,7117.522665089997,0.34763487672638166,0.31077285046758685,0.235572678273419,10.036352063681447,3.4995845197903774,703.4164884778659,14690.800274162952,3427.985580094088,1582.3853326945164,1727.8742554386683,13.234955201948605,34.15922728060315,4.576749773156326,10.601959453261244,4.047021311239172,9.895241418440987,8.596389330540639,24.276343564222714,98449.23745313856,21429.045442390227,21.76659362403936
SKY-1097,Restaurant 98,Indian,QSR,Manukau,1.012191173807169,35.41364913174283,4037,0.39004677464408355,0.16680876893188631,0.11887869955943733,0.3242657568645928,1575,673,480,1309,56332.92201322753,25029.83810123661,19083.104043396128,44934.32096540531,0.24141991181639205,0.386542699741974,0.3007659000786723,10.094494027461806,3.104347687208954,4063.5911225565205,20957.953189087402,1783.9138149590995,1187.8948188408842,12653.656300811032,13.306636945452318,37.20373884416339,2.6506891752735506,7.127148836296166,2.4747808725851757,6.22485113606015,9.666658747754798,28.160337196489543,145380.18512326558,36583.418123698415,25.16396446508849
SKY-1098,Restaurant 99,Indian,QSR,East Auckland,1.0321890193163046,35.78485676923183,3065,0.35595352302539696,0.35253938887359254,0.2545927803417381,0.036914307759272416,1091,1081,780,113,38093.21547540308,40800.054669481964,30154.83161420649,4435.381051930688,0.2907099408715257,0.30397880529414273,0.2877976825017849,8.111568536060634,3.126108010044371,353.2502051350139,15439.608926916984,4794.560134773974,3283.2472362729827,1444.4596502560498,14.151795533379454,40.53112538343316,4.435300772223843,11.75135713325467,4.209291328555106,10.887964085749314,12.782828763327874,32.566754318150124,113483.48281102222,24961.87594821999,21.996043238986264
SKY-1099,Restaurant 100,Pizza,Cafe,Manukau,1.0236248957973126,29.864738882637255,2629,0.4462108275162642,0.24966377082389962,0.16890733782780604,0.1352180638320301,1173,656,444,356,35743.33473854579,21641.483533196715,13114.925604256106,10886.47767831629,0.34611405301878473,0.35405641180930597,0.2882119375366631,11.605167560623867,2.8212642077606223,1004.3700579627815,10716.907440152143,251.42204791848624,38.96758511488082,2259.717483986158,9.136323478390574,29.98295351719093,0.38326531694891197,1.1617597635246224,0.08776483133982166,0.29712395091463506,6.347521022433028,20.757103911461357,81386.2215543149,13267.014557171668,16.301302977086397
SKY-1100,Restaurant 101,Sushi,Cafe,CBD,0.9933755691053681,40.79960520816004,1757,0.5526250253027786,0.19220204811731492,0.10845550641604727,0.14671742016385925,971,338,191,257,38732.343524440155,13609.834824689502,8401.802587367667,10590.049604531709,0.28117792243362855,0.42405480341467533,0.2812341739490209,11.713302153977502,3.5407851342526415,909.9817795029288,11417.02732220632,184.18325842438114,42.81621598770949,2211.61827555613,11.75800960062443,29.476727415169606,0.5449208829123702,1.3533100202675172,0.22416867009271985,0.5096074984204557,8.605518581930466,20.883927442698013,71334.03054102903,13855.64507217454,19.423611657840112
SKY-1101,Restaurant 102,Pizza,Cafe,Waitakere,1.0277311560435123,33.87551843671274,2693,0.5303430518919612,0.1422536775189725,0.138334053484011,0.18906921710505534,1428,383,373,509,47617.36925533457,13046.360283243834,14016.819844626454,19065.29636962936,0.27418486391137115,0.3771274429172309,0.27184813103259814,10.14593883319139,2.9311348529449774,1491.9476401489935,16603.59064053326,1002.4766116694855,962.7329111060677,5155.886570606097,11.627164314098922,34.8687693171398,2.6174324064477426,7.683956213879989,2.5810533809814147,6.868411820782194,10.129443164255592,27.04330670054163,93745.84575283421,23724.68673391491,25.307453939309777
SKY-1102,Restaurant 103,Sushi,QSR,South Auckland,1.0113369166896653,29.79,3302,0.1,0.45027438015391785,0.41141740850366537,0.038308211342416784,330,1487,1359,126,9552.308282535461,47344.11430428533,42554.83721920533,4093.63473847153,0.3523573116437913,0.27111512841791446,0.2978564756329108,8.105261032332717,2.0514750246473588,258.48585310556723,3596.707329401436,3724.612807796144,2967.5781714166324,1282.8804462497556,10.89911311939829,37.65275599382943,2.5047833273679516,7.86710843053835,2.183648396921731,6.973539003639617,10.181590843252028,31.3384199668179,103544.89454449766,11571.778754863966,11.175614988811525
SKY-1103,Restaurant 104,Burgers,QSR,North Shore,1.0391167082541186,33.75467277579354,2813,0.3114305300646086,0.14362816513579532,0.28251571165398687,0.26242559314560926,876,404,795,738,30723.31553189012,15573.266175725563,29513.775749454617,25931.748082990787,0.28622090644628034,0.2779479626123572,0.30740435044091136,7.748644620059127,1.8514083551724079,1366.339366117237,13390.177354531996,2000.0244368250053,3518.179308015148,9935.523728179143,15.285590587365292,43.58311309413624,4.950555536695558,12.842678050045103,4.4253827773775445,11.920464998722368,13.462769279375532,38.314130217453695,101742.10554006108,28843.90482755129,28.350017600327693
SKY-1104,Restaurant 105,Mexican,QSR,Waitakere,1.0105861869534463,34.352720213920705,3147,0.32518140752104435,0.34742320001911925,0.22741210698703512,0.09998328547280122,1023,1093,716,315,35810.63959768607,39896.901625653205,25393.36214123976,11126.953293935449,0.34970227613425053,0.27331852479564583,0.30644912020762594,4.212861354210292,2.147963746347708,676.608580099528,13499.866233723835,2813.931618025835,1557.5426297861984,3518.0213607387086,13.19635017959319,37.697919907010366,2.5745028527226306,7.053007886247769,2.1753388684164783,6.13366052562489,11.168321780122884,31.61711267949821,112227.85665851449,21389.36184227458,19.058870479330153
SKY-1105,Restaurant 106,Mexican,QSR,Manukau,1.0104507707534665,31.08727410879642,3180,0.18231112845457256,0.2459521585120166,0.33681463343256324,0.23492207960084763,580,782,1071,747,18357.871134426918,26353.22016032689,33313.7292116294,24028.37431125052,0.3193034426007239,0.4044016812957713,0.26596888336216057,6.1792877748380795,3.1221322425494518,2332.2327851844407,5072.185730610591,272.12316008658,78.18486525499581,4306.683918111157,8.74514781139757,27.629487610350473,0.347983580673376,1.0325992741344159,0.07300174160130328,0.234692624047933,5.765306449948001,17.92332624057171,102053.19481763372,9729.177674063325,9.533437626768178
SKY-1106,Restaurant 107,Mexican,QSR,CBD,1.028116974162068,37.49033380220549,3124,0.3484764752409081,0.29666849490707137,0.15239708868967602,0.20245794116234453,1089,927,476,632,42354.56954019487,39109.95019720126,19016.89152131909,24856.941424547273,0.28457199061905736,0.5144726174959668,0.32547970919635355,6.822973666344092,2.8730441635647925,1815.7639113729488,8511.37912006932,-4870.13984838847,-2553.753803742114,3179.3724936588374,7.815775133213333,20.09553918849758,-5.253656794378069,-12.452431731137775,-5.3650289994582225,-13.428870858726839,5.030652679839933,12.790682648184035,125338.35268326249,4266.857961597572,3.4042716137973965
SKY-1107,Restaurant 108,Indian,QSR,North Shore,1.0314438972350541,29.79,4451,0.45238819951694553,0.23989948406031306,0.19343675508316374,0.11427556133957767,2014,1068,861,508,65059.58057116601,37042.25978985009,25386.053194360033,16707.213900933584,0.32158607387688887,0.46537207708001493,0.2791384272692929,5.066098831496981,3.115343793288749,1582.5946469906846,13860.413342849502,-2448.3666218749268,-1890.5179397128566,1976.7410948227264,6.882032444314549,21.30418490430962,-2.2924781103697818,-6.609657822619669,-2.1957235072158614,-7.447073104427549,3.891222627603792,11.831662098444001,144195.10745630972,11498.269876084447,7.974105417944472
SKY-1108,Restaurant 109,Seafood,Cafe,CBD,1.0267214904590432,36.290836255155256,2336,0.3222088926368469,0.3842762539091961,0.2472122641290781,0.04630258932487886,753,898,577,108,25925.759063261594,34444.3440933882,21995.370868076603,4142.419655400722,0.3144202281230717,0.2372810360597755,0.29529504770263193,10.539733883406825,3.400813133546111,367.28781842297997,11622.485013160265,5270.111680974009,3170.519141570639,1489.7536763172898,15.434907055989727,44.82987358171528,5.868721248300678,15.300368811452092,5.494833867540103,14.414483668344197,13.794015521456387,35.963369244229234,86507.89368012712,21552.869512022204,24.91433855934167
SKY-1109,Restaurant 110,Mexican,Cafe,West Auckland,0.9947160402392279,35.5435286332814,2241,0.4502760844820885,0.23755466007927717,0.16657533392075055,0.14559392151788372,1009,532,373,327,35068.9990991754,20409.155081283665,14735.624959974946,12425.180906721756,0.3459397269451113,0.4694753156648849,0.2812835156333952,13.188197541454535,2.272679074083121,743.1660572251806,6473.209704431373,-1973.535871325916,-1549.2603402588186,1550.3354310051438,6.415470470199577,18.45849573900038,-3.709653893469767,-9.669855824339141,-4.153512976565198,-10.513706371239326,4.741086944969859,12.477367071303128,82638.96004715576,4500.748923851782,5.446279722401573
SKY-1110,Restaurant 111,Asian Fusion,QSR,CBD,1.0280705165989237,33.804333464574775,1937,0.2575758870433206,0.28255633027774607,0.29217791641511554,0.16768986626381782,499,547,566,325,16556.54646019338,21317.91080450617,18819.648851368947,11939.707867829457,0.27532445079607415,0.4355480291910253,0.27988026829936696,5.821781486847975,4.3656601683453475,1418.839554712238,4786.9532180140795,197.13208721592565,16.012578994291314,2033.2585707918095,9.593092621270701,28.912752001290055,0.36038772799986407,0.9247251713533577,0.02829077560828854,0.08508436645525697,6.256180217820952,17.02938290701613,68633.81398389796,7033.356455016106,10.247654977568619
SKY-1111,Restaurant 112,Mexican,QSR,Manukau,1.004485379224884,35.1712299955184,2719,0.2795279178688291,0.2877131270410632,0.19593717714265876,0.23682177794744896,760,782,533,644,26047.85910077769,28029.557226179288,18911.610052680004,22496.54381331598,0.30185427300517287,0.26182900381298696,0.24056992038998723,9.99204502510623,2.6322891729525253,1695.1942273814263,11365.116528753595,5486.696210695874,3565.400267713785,8120.424052161302,14.954100695728414,43.631672318184016,7.01623556354971,19.574680279185294,6.6893063184123545,18.852970518015333,12.60935411826289,36.09631825913954,95485.57019295296,28537.63705932456,29.886858298753396
SKY-1112,Restaurant 113,Italian,Cafe,East Auckland,1.023529141673824,33.76684961158111,2229,0.5529654270753032,0.2559510144359152,0.17778252546826548,0.013301033020516164,1233,571,396,29,40288.585552759796,21615.84714627541,13621.97290750918,1047.9757815660803,0.2972317944177913,0.34877588683026517,0.29805403353379306,5.380611011646014,2.466573015218491,71.53061744133623,14261.84981905749,1209.1534229002966,640.1872866410312,299.44475947112073,11.566788174418077,35.399231875194346,2.1176066950968417,5.593828521815042,1.6166345622248262,4.699666421213661,10.325681361073128,28.573633545580098,76574.38138811047,16410.635288069938,21.430973375931156
SKY-1113,Restaurant 114,Seafood,QSR,Albany,0.9986439834690141,37.04198724531616,2854,0.2911697961899357,0.3569879407112501,0.2872079878834122,0.06463427521540191,831,1019,820,184,30505.17475858713,39227.96303722733,32119.96312893494,7008.046686553295,0.3316866663737903,0.4466865688047067,0.35,7.932772401712933,3.3823862373324523,622.3590676691712,6760.76319206024,-5035.820524551371,-4460.603193529234,930.8116471896893,8.135695778652515,22.1626764821503,-4.941923969137753,-12.837323517849697,-5.439759992108822,-13.887323517849698,5.058758952117877,13.282041185251895,108861.14761130269,-1804.8488788306759,-1.6579366637535655
SKY-1114,Restaurant 115,Italian,QSR,Manukau,1.026694832213146,34.26460994700574,4198,0.3815991240109562,0.2544330023569136,0.061840087598904386,0.30212778603322593,1602,1068,260,1268,52888.45426330279,39672.16912271419,9313.002614077885,40812.70203094063,0.2538669362500121,0.40853034576543495,0.25500819700839666,6.583846472877784,1.0634897976249271,1348.5050633884075,17855.28590929274,3276.7038047756364,697.9562295989392,12429.974070550832,11.14562166622518,33.7602717984553,3.068074723572693,8.259452097615627,2.6844470369189968,7.494427506590434,9.80281866762684,30.456140985538056,142686.3280310355,34259.92001421814,24.01065363933559
SKY-1115,Restaurant 116,Italian,QSR,East Auckland,1.0079010164353894,29.79,3193,0.17159036955451112,0.35319688456217385,0.3885494414521185,0.08666330443119653,548,1128,1241,276,16489.00619539977,35965.259321436926,41256.56214232446,7851.005795960438,0.3457639671707035,0.278363346332841,0.2728397886169979,11.106634770122545,2.1094655502770805,582.2124918764742,6197.767056321609,3705.6048908738185,3913.090203248333,2368.766148350418,11.309793898397096,37.587268649645544,3.285110718859768,10.303289787945753,3.153175022762557,9.484770422094757,8.582486044747892,30.17149916726866,101561.83345512158,16185.22829879418,15.936329375095571
SKY-1116,Restaurant 117,Burgers,QSR,East Auckland,1.000760480246092,29.79,4137,0.5076085805255391,0.144409683543385,0.04923914194744609,0.2987425939836298,2100,597,204,1236,62656.02585870759,18525.885125832836,6673.7786996649165,36793.756062885324,0.3209847947476687,0.4127519509057336,0.2521517894261095,6.624241391552376,3.8810727986918327,4797.005979183105,16682.997349564062,261.4273780741843,43.692636766791836,4999.8192497556,7.944284452173363,26.62632543465977,0.43790180581940413,1.4111464920488206,0.21417959199407763,0.65469112377049,4.0451612053038835,13.58877098932291,124649.44574709066,21987.93661416064,17.639818999896228
SKY-1117,Restaurant 118,Pizza,Cafe,CBD,1.030707302047236,37.948258969696894,2440,0.4742387201675849,0.25701704522674496,0.15162697552975524,0.117117259075915,1157,627,370,286,44539.7389218205,24761.38331978679,15161.469408982943,11517.949069615204,0.2407383716865174,0.22037495827435885,0.25047920393752265,12.540811447973264,1.1625780709378892,332.4973282882363,24001.8715919918,7141.367820430159,4258.751990979155,5874.371891516924,20.744919267062922,53.888667003912374,11.389741340398977,28.840746610160107,11.510140516159879,28.08930899834754,20.53976185845078,51.001891534784995,95980.54072020543,41276.36329491804,43.00492890037314
SKY-1118,Restaurant 119,Asian Fusion,Cafe,CBD,1.0236246678251513,37.071937265297315,2424,0.40357501416147645,0.16343143777326766,0.26990306372465717,0.1630904843405987,978,396,654,396,36808.60612964639,16017.242030600495,25840.98234226441,15334.531965638324,0.3543718271466225,0.3544024476969952,0.33177797912474694,8.139977292182303,4.017574196933156,1590.9593819855297,10719.613012101927,-649.535266697676,-1305.114145738976,2874.850809641215,10.960749501126715,29.12257251563823,-1.6402405724688787,-4.055225396836465,-1.9955873788057739,-5.050559334210708,7.259724266770745,18.74756149117033,94001.36246814961,11639.81440930649,12.382601808830586
SKY-1119,Restaurant 120,Pizza,Cafe,East Auckland,1.0107903479791065,37.56563552298654,2342,0.4717991858999905,0.2774003168741841,0.1681111742768568,0.08268932294896864,1105,650,394,193,42260.95218048293,27343.425893451065,15921.717581129096,7593.641943661719,0.4,0.4496569738580034,0.24308115929090143,6.726387016418093,4.411136566359135,851.349357307313,6353.639438456012,-2535.778271254078,-1592.6584520237056,290.30175194158244,5.749899944304083,15.034302614199657,-3.901197340390889,-9.273813314890486,-4.042280335085548,-10.003056792763193,1.5041541551377329,3.822958128594571,93119.73759872481,2515.5044671198107,2.7013655020804723
SKY-1120,Restaurant 121,Seafood,QSR,CBD,1.041767682735316,33.882473682573085,3302,0.21311625139469703,0.36421871095749747,0.1600375198080378,0.2626275178397677,704,1203,528,867,23586.05084234425,43809.94000579728,18346.510155482556,32843.59366920701,0.34508252862972333,0.3712875950899924,0.25103678106534555,4.61343158179193,2.5305446621762515,2193.9822221068102,6689.708682354595,1427.901545969705,459.80008676303277,7121.442186890303,9.502427105617322,28.36298762802843,1.186950578528433,3.2593095214938748,0.870833497657259,2.5061991782978357,8.21388948891615,21.682895783621618,118586.0946728311,15698.852501977635,13.238358633269295
SKY-1121,Restaurant 122,Indian,QSR,CBD,1.0133902136764539,34.94735132594276,4417,0.4464277667577391,0.3812425287921944,0.1332040348513587,0.0391256695987078,1972,1684,588,173,73301.60962831997,63724.496936212345,22486.57921663182,5980.816311772112,0.3642143145251911,0.3350743715026638,0.20650028705074797,9.886215786033723,3.19181276742631,552.1836087647516,22042.623347605346,6003.550296409995,1979.1791680575157,1246.3155229742795,11.177800886209607,30.07113139721452,3.5650536201959593,9.421102692139721,3.36595096608421,8.801601830987476,7.204135970949593,20.838552097330624,165493.50209293625,31271.668335047136,18.8960097765566
SKY-1122,Restaurant 123,Indian,QSR,North Shore,1.0204816151095641,37.98012836136286,1792,0.31084137020532127,0.2343045923283002,0.3119756161343976,0.142878421331981,557,420,559,256,21303.712723579396,17592.233065868375,21560.357611643554,10101.160090441253,0.3038417121721165,0.43225423776406446,0.23969553101831012,12.13326440779163,4.0190870848510265,1028.8862937218628,5622.136069148717,425.8819092281077,366.9066868694305,1636.8507644885976,10.093601560410622,26.39040500638191,1.0140045457812088,2.4208519045509,0.6563625883174069,1.7017653114959674,6.3939482987835845,16.20458194735031,70557.46349153257,8051.775429734853,11.411656586409356
SKY-1123,Restaurant 124,Seafood,Cafe,Albany,1.024033701715179,33.33335941614625,1099,0.40163374364564086,0.2631218622509122,0.09445184247279279,0.24079255163065416,441,289,104,265,13878.655083914893,10029.610747473354,3790.5085758325704,9294.241157320457,0.22523227861176703,0.4382326270560607,0.2016640042818661,9.95662439787906,2.43321081195648,644.8008651684672,4670.65449786898,1352.7045342919969,488.2977493375577,2483.0374594563305,10.591053283149614,33.65350943321722,4.680638526961927,13.487109005030613,4.695170666707286,12.882116992185013,9.3699526771937,26.7158708002816,36993.015564541274,8994.694240954865,24.31457426135463
SKY-1124,Restaurant 125,Sushi,Cafe,South Auckland,1.0107050109880709,33.07771930981666,2047,0.3757509946531064,0.35019169845765796,0.25737697811957644,0.016680328769659154,769,717,527,34,24671.85022608698,26315.786069472448,19304.94701562664,1136.5063945365794,0.21701457969746138,0.46170277850068653,0.29527218796847715,16.835910832450484,3.7677755205261816,128.10436769789018,7926.637218776846,684.4855386489838,331.12401478811705,237.03540916352003,10.307720700620086,32.128264180185205,0.9546520762189453,2.6010453833374916,0.6283188136396908,1.7152288194320575,6.9716296812800005,20.856495863375528,71429.08970572264,9179.282181377466,12.85090180932553
SKY-1125,Restaurant 126,Italian,QSR,Manukau,1.027067044400999,29.79,3309,0.2877413737528973,0.40537413666309546,0.2453658246497666,0.06151866493424059,952,1341,812,204,26879.25587972796,44453.51870340603,25844.87700299671,6327.1322464859295,0.3114786919740491,0.4312039699912471,0.35,14.004256083646464,2.2288512048693283,454.685645793343,6916.498571325259,-4120.070447155752,-2666.7432073348664,1173.3951812659518,7.265229591728214,25.73173380347038,-3.0723866123458254,-9.268266196529618,-3.284166511496141,-10.318266196529617,5.7519371630683915,18.545450538316977,103504.78383261662,1303.0800981005925,1.2589563978104397
SKY-1126,Restaurant 127,Burgers,QSR,South Auckland,1.011998214792529,35.213450002108566,3749,0.40252035504655675,0.22726858729002278,0.13787468186601623,0.23233637579740415,1509,852,517,871,53164.72940880961,35526.5533599374,19169.35402790181,29934.875151792086,0.2733609536521509,0.44569623557560023,0.2553328482539791,7.923652823490445,2.4223977066668207,2109.908402506801,14936.248514057015,909.833699951309,344.089465260018,6300.079562754019,9.898110347287618,28.094281077224892,1.0678799295203156,2.56099625182698,0.6655502229400735,1.7949977070650436,7.233156788466153,21.045952357602726,137795.5119484409,22490.25124202236,16.3214686197019
SKY-1127,Restaurant 128,Mexican,Cafe,North Shore,1.0138254251667569,43.22877899031507,2708,0.44303161650938006,0.26311005022435,0.16246126830077237,0.13139706496549755,1200,713,440,355,51684.97710840126,32824.1958426692,20466.468911632506,16825.534247768202,0.25884406747526917,0.4213035990206274,0.20332968268039053,7.886903981675258,2.100663535675026,745.7355551646342,16531.56053522831,3824.7623107445093,2259.9639917028185,4635.950836437234,13.77630044602359,31.985233350410336,5.364323016471962,11.652265082371283,5.136281799324587,11.04227603433011,13.059016440668264,27.55306766590287,121801.17611047116,27252.237674112872,22.374363322564022
SKY-1128,Restaurant 129,Italian,Cafe,West Auckland,1.04043963959705,36.188374359394054,2150,0.4786573327262736,0.23470843525380417,0.1294376884252354,0.15719654359468693,1029,505,278,338,36714.54241923392,19402.279213948485,9512.473034316274,12387.445969319222,0.2971763992214096,0.38858700543815305,0.30599998657718935,10.643938518198736,3.242647199194803,1096.0147533278434,11537.052809302131,159.80898300059258,-8.97397986989006,2796.574093034653,11.21190749203317,31.423659534043736,0.31645343168434176,0.8236608763247999,-0.03228050312910093,-0.09433908340676922,8.27388784921495,22.575873186136242,78016.74063681789,14484.461905467486,18.565838289624644
SKY-1129,Restaurant 130,Indian,QSR,CBD,1.0043912092123135,29.79,3962,0.33920847794629855,0.3159875896009014,0.2885164596104536,0.05628747284234657,1344,1252,1143,223,42453.14931198075,41428.05366517424,36504.64353086734,7448.694265306064,0.32770133795375794,0.37626562998346696,0.24092300164279373,6.0669328685101025,4.057969052565549,904.9270987221174,12567.534511439379,2283.101297728375,1747.9277666559744,1300.1324495450417,9.350844130535252,29.603303206277516,1.8235633368437498,5.511003041998142,1.5292456401189627,4.788234037069761,5.830190356704223,17.454501463440312,127834.5407733284,17898.696025368772,14.001455253870779
SKY-1130,Restaurant 131,Italian,Cafe,Waitakere,0.99,30.843229977036422,3070,0.4661879829969463,0.20291900637401067,0.22593208259493175,0.10496092803411124,1431,623,694,322,44863.57024544659,21382.133208711293,22592.45909325157,10315.880078742719,0.23462591039570335,0.35339181966318184,0.32197387722214166,13.082009072863704,2.7158870678828357,874.5156358582731,18482.995507381744,1924.5714430190835,1815.2854810456176,3375.444055422479,12.916139418156355,41.19822699411147,3.0891997480242113,9.000839271897314,2.6156851311896507,8.034917640230887,10.482745513734406,32.72085396163186,99154.04262615218,25598.296486868923,25.81669471953259
SKY-1131,Restaurant 132,Italian,QSR,North Shore,1.0441640549251785,30.50124576425675,3420,0.3023036130467465,0.3077315219044129,0.12424848426406107,0.2657163807847796,1034,1052,425,909,32225.28510004937,33967.51508117785,13714.559467975827,29974.795105356498,0.2798005070873827,0.2851342194858192,0.25871883808840224,10.265601826452542,1.6287508400875967,1480.5345136396254,14020.102473309502,5990.050201868918,2312.067227700514,11560.45791478455,13.55909330107302,43.50652734267981,5.693964070217603,17.63464353383959,5.44015818282474,16.85848701957438,12.717775483811387,38.567262508889335,109882.15475455954,33882.67781766348,30.83546904713163
SKY-1132,Restaurant 133,Burgers,Cafe,South Auckland,1.05,35.6575386725201,3026,0.6206758657268594,0.11007787704541572,0.11745422389991828,0.15179203332780658,1878,333,355,460,65094.38152018343,12632.391702115716,13775.675390178383,17023.5945572653,0.3679441807404142,0.3031281943826134,0.2447273724366888,9.897606188004865,1.8172931777131842,835.9548617480648,21411.340306269416,1063.6505702426866,1058.7768001350482,4763.575662841764,11.401139673199902,32.89276248769723,3.1941458565846443,8.420025244028356,2.982469859535347,7.68584312671829,10.355599267047312,27.982196396992865,108526.04316974283,28297.343339488914,26.074242193857337
